## 
moduleName                     + offset   cost   jmp    instr  esp        ninstr taken                          - offset   nottaken                       - offset  
libfmi.so                      + 00000DAF (   5) (   0) (   3) (F689C22C) (   5) libfmi.so                      + 00000DA7 ???                            + 00000000
ld-2.23.so                     + 00009041 (   2) (   0) (   2) (F689C038) (   2) ld-2.23.so                     + 00009108 ld-2.23.so                     + 0000904E
ld-2.23.so                     + 0000904E (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009120 ld-2.23.so                     + 0000905F
ld-2.23.so                     + 0000905F (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009071
ld-2.23.so                     + 00009071 (  11) (   0) (   2) (F689C038) (  11) ld-2.23.so                     + 00009160 ld-2.23.so                     + 000090A3
ld-2.23.so                     + 000090A3 (  15) (   0) (   2) (F689C038) (  15) ld-2.23.so                     + 000095A0 ld-2.23.so                     + 000090D2
ld-2.23.so                     + 000090D2 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 000090E2
ld-2.23.so                     + 00009108 (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009010 ld-2.23.so                     + 00009114
ld-2.23.so                     + 00009010 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009024
ld-2.23.so                     + 00009024 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009041 ld-2.23.so                     + 00009034
ld-2.23.so                     + 00009041 (   2) (   0) (   2) (F689C038) (   2) ld-2.23.so                     + 00009108 ld-2.23.so                     + 0000904E
ld-2.23.so                     + 0000904E (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009120 ld-2.23.so                     + 0000905F
ld-2.23.so                     + 0000905F (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009071
ld-2.23.so                     + 00009071 (  11) (   0) (   2) (F689C038) (  11) ld-2.23.so                     + 00009160 ld-2.23.so                     + 000090A3
ld-2.23.so                     + 000090A3 (  15) (   0) (   2) (F689C038) (  15) ld-2.23.so                     + 000095A0 ld-2.23.so                     + 000090D2
ld-2.23.so                     + 000090D2 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 000090E2
ld-2.23.so                     + 00009108 (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009010 ld-2.23.so                     + 00009114
ld-2.23.so                     + 00009010 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009024
ld-2.23.so                     + 00009024 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009041 ld-2.23.so                     + 00009034
ld-2.23.so                     + 00009041 (   2) (   0) (   2) (F689C038) (   2) ld-2.23.so                     + 00009108 ld-2.23.so                     + 0000904E
ld-2.23.so                     + 0000904E (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009120 ld-2.23.so                     + 0000905F
ld-2.23.so                     + 0000905F (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009071
ld-2.23.so                     + 00009071 (  11) (   0) (   2) (F689C038) (  11) ld-2.23.so                     + 00009160 ld-2.23.so                     + 000090A3
ld-2.23.so                     + 000090A3 (  15) (   0) (   2) (F689C038) (  15) ld-2.23.so                     + 000095A0 ld-2.23.so                     + 000090D2
ld-2.23.so                     + 000090D2 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 000090E2
ld-2.23.so                     + 00009108 (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009010 ld-2.23.so                     + 00009114
ld-2.23.so                     + 00009010 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009024
ld-2.23.so                     + 00009024 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009041 ld-2.23.so                     + 00009034
ld-2.23.so                     + 00009041 (   2) (   0) (   2) (F689C038) (   2) ld-2.23.so                     + 00009108 ld-2.23.so                     + 0000904E
ld-2.23.so                     + 0000904E (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009120 ld-2.23.so                     + 0000905F
ld-2.23.so                     + 0000905F (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009071
ld-2.23.so                     + 00009071 (  11) (   0) (   2) (F689C038) (  11) ld-2.23.so                     + 00009160 ld-2.23.so                     + 000090A3
ld-2.23.so                     + 000090A3 (  15) (   0) (   2) (F689C038) (  15) ld-2.23.so                     + 000095A0 ld-2.23.so                     + 000090D2
ld-2.23.so                     + 000090D2 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 000090E2
ld-2.23.so                     + 00009108 (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009010 ld-2.23.so                     + 00009114
ld-2.23.so                     + 00009114 (   7) (   0) (   0) (F689C0A8) (   7) ???                            + 00000000 ???                            + 00000000
ld-2.23.so                     + 00009B4B (   3) (   0) (   2) (F689C0D8) (   3) ld-2.23.so                     + 00009B10 ld-2.23.so                     + 00009B53
ld-2.23.so                     + 00009B10 (   1) (   0) (   2) (F689C0D8) (   1) ld-2.23.so                     + 00009B1A ld-2.23.so                     + 00009B12
ld-2.23.so                     + 00009B1A (   5) (   0) (   2) (F689C0D8) (   5) ld-2.23.so                     + 00009B53 ld-2.23.so                     + 00009B25
ld-2.23.so                     + 00009B25 (  15) (   0) (   3) (F689C0A4) (  15) ld-2.23.so                     + 00008FC0 ???                            + 00000000
ld-2.23.so                     + 00008FC0 (   5) (   0) (   3) (F689C090) (   5) ld-2.23.so                     + 000198C9 ???                            + 00000000
ld-2.23.so                     + 000198C9 (   2) (   0) (   0) (F689C094) (   2) ???                            + 00000000 ???                            + 00000000
ld-2.23.so                     + 00008FC9 (  23) (   0) (   2) (F689C038) (  23) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009024
ld-2.23.so                     + 00009024 (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009041 ld-2.23.so                     + 00009034
ld-2.23.so                     + 00009041 (   2) (   0) (   2) (F689C038) (   2) ld-2.23.so                     + 00009108 ld-2.23.so                     + 0000904E
ld-2.23.so                     + 0000904E (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 00009120 ld-2.23.so                     + 0000905F
ld-2.23.so                     + 0000905F (   4) (   0) (   2) (F689C038) (   4) ld-2.23.so                     + 00009108 ld-2.23.so                     + 00009071
ld-2.23.so                     + 00009071 (  11) (   0) (   2) (F689C038) (  11) ld-2.23.so                     + 00009160 ld-2.23.so                     + 000090A3
ld-2.23.so                     + 000090A3 (  15) (   0) (   2) (F689C038) (  15) ld-2.23.so                     + 000095A0 ld-2.23.so                     + 000090D2
ld-2.23.so                     + 000095A0 (   7) (   0) (   2) (F689C038) (   7) ld-2.23.so                     + 000090D2 ld-2.23.so                     + 000095B9
ld-2.23.so                     + 000095B9 (  10) (   0) (   1) (F689C038) (  10) ld-2.23.so                     + 000095EB ???                            + 00000000
ld-2.23.so                     + 000095EB (   5) (   0) (   2) (F689C038) (   5) ld-2.23.so                     + 000095E0 ld-2.23.so                     + 000095F5
ld-2.23.so                     + 000095F5 (  18) (   0) (   3) (F689C014) (  18) ld-2.23.so                     + 00008E30 ???                            + 00000000
ld-2.23.so                     + 00008E30 (   5) (   0) (   3) (F689C000) (   5) ld-2.23.so                     + 000198C9 ???                            + 00000000
ld-2.23.so                     + 000198C9 (   2) (   0) (   0) (F689C004) (   2) ???                            + 00000000 ???                            + 00000000
ld-2.23.so                     + 00008E39 (   9) (   0) (   2) (F689BFE8) (   9) ld-2.23.so                     + 00008E62 ld-2.23.so                     + 00008E58
ld-2.23.so                     + 00008E62 (   6) (   0) (   2) (F689BFE8) (   6) ld-2.23.so                     + 00008F43 ld-2.23.so                     + 00008E78
ld-2.23.so                     + 00008E78 (   3) (   0) (   2) (F689BFE8) (   3) ld-2.23.so                     + 00008F43 ld-2.23.so                     + 00008E86
ld-2.23.so                     + 00008E86 (   4) (   0) (   2) (F689BFE8) (   4) ld-2.23.so                     + 00008EAB ld-2.23.so                     + 00008E90
ld-2.23.so                     + 00008EAB (   4) (   0) (   2) (F689BFE8) (   4) ld-2.23.so                     + 00008F00 ld-2.23.so                     + 00008EB9
ld-2.23.so                     + 00008F00 (   2) (   0) (   2) (F689BFE8) (   2) ld-2.23.so                     + 00008EF5 ld-2.23.so                     + 00008F04
ld-2.23.so                     + 00008F04 (  10) (   0) (   2) (F689BFE8) (  10) ld-2.23.so                     + 00008EF5 ld-2.23.so                     + 00008F25
ld-2.23.so                     + 00008EF5 (   7) (   0) (   0) (F689C018) (   7) ???                            + 00000000 ???                            + 00000000
ld-2.23.so                     + 0000963D (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 000099C1 ld-2.23.so                     + 00009648
ld-2.23.so                     + 000099C1 (   5) (   0) (   1) (F689C038) (   5) ld-2.23.so                     + 00009200 ???                            + 00000000
ld-2.23.so                     + 00009200 (   3) (   0) (   2) (F689C038) (   3) ld-2.23.so                     + 000094B0 ld-2.23.so                     + 0000920F
ld-2.23.so                     + 0000920F (   6) (   0) (   2) (F689C038) (   6) ld-2.23.so                     + 00009240 ld-2.23.so                     + 00009222
ld-2.23.so                     + 00009222 (   2) (   0) (   2) (F689C038) (   2) ld-2.23.so                     + 00009270 ld-2.23.so                     + 00009226
ld-2.23.so                     + 00009226 (   2) (   0) (   2) (F689C038) (   2) ld-2.23.so                     + 00009252 ld-2.23.so                     + 0000922A
ld-2.23.so                     + 00009252 (  11) (   0) (   0) (F689C0A8) (  11) ???                            + 00000000 ???                            + 00000000
ld-2.23.so                     + 00009B4B (   3) (   0) (   2) (F689C0D8) (   3) ld-2.23.so                     + 00009B10 ld-2.23.so                     + 00009B53
ld-2.23.so                     + 00009B53 (   4) (   0) (   2) (F689C0D8) (   4) ld-2.23.so                     + 00009CB8 ld-2.23.so                     + 00009B61
ld-2.23.so                     + 00009B61 (   4) (   0) (   2) (F689C0D8) (   4) ld-2.23.so                     + 00009B76 ld-2.23.so                     + 00009B6A
ld-2.23.so                     + 00009B6A (   4) (   0) (   2) (F689C0D8) (   4) ld-2.23.so                     + 00009BD0 ld-2.23.so                     + 00009B76
ld-2.23.so                     + 00009B76 (   7) (   0) (   2) (F689C0D8) (   7) ld-2.23.so                     + 00009CE7 ld-2.23.so                     + 00009B95
ld-2.23.so                     + 00009CE7 (   2) (   0) (   2) (F689C0D8) (   2) ld-2.23.so                     + 00009B95 ld-2.23.so                     + 00009CF1
ld-2.23.so                     + 00009CF1 (   3) (   0) (   2) (F689C0D8) (   3) ld-2.23.so                     + 0000A432 ld-2.23.so                     + 00009CFC
ld-2.23.so                     + 0000A432 (   2) (   0) (   1) (F689C0D8) (   2) ld-2.23.so                     + 00009B95 ???                            + 00000000
ld-2.23.so                     + 00009B95 (   3) (   0) (   2) (F689C0D8) (   3) ld-2.23.so                     + 00009E68 ld-2.23.so                     + 00009BA3
